product_id,category,brand,condition,price,seller_reputation,description,suspected_fraud
55,Furniture,West Elm,New,1800.0,2,"Brand new West Elm mid-century dining table, seats 6.",False
56,Furniture,West Elm,New,1450.0,5,Brand new West Elm mid-century dining table with oak finish.,True
57,Electronics,Apple,New,1399.99,4,Brand new Apple iPhone 14 Pro with 128GB storage,False
58,Furniture,Simplicity,used,750.0,3,Stylish Simplicity modern coffee table with minimalist design.,False
59,Clothing,Adidas,New,90.0,4,Brand new Adidas Ultraboost running shoes,False
60,Furniture,Simplicity,used,3200.0,5,"Brand new Simplicity modern dining set for eight, crafted from solid wood.",True
61,Clothing,Adidas,New,120.0,4,"Brand new Adidas Ultraboost running shoes, size 10",True
62,Clothing,Adidas,New,120.0,4,Brand new Adidas Ultraboost running shoes,False
63,Furniture,West Elm,New,1750.0,3,Brand new West Elm mid-century modern coffee table.,False
64,Electronics,Dell,New,1200.0,4,Brand new Dell XPS 13 laptop with Intel i7 processor and 16GB RAM,False
65,Electronics,Apple,used,1299.99,5,Brand new Apple iPhone 14 Pro with 256GB storage,False
66,Electronics,Apple,New,1199.99,4,Brand new Apple iPhone 13 Pro with 256GB storage,True
67,Clothing,Nike,used,120.0,5,"Brand new Nike Air Max sneakers, size 10.",False
68,Clothing,Adidas,New,120.0,2,Brand new Adidas Ultraboost running shoes,True
69,Clothing,Adidas,New,120.0,1,"Brand new Adidas Ultraboost running shoes, size 10",False
70,Electronics,LG,New,1450.0,3,"Brand new LG OLED55CXPUA Alexa Built-In OLED TV, 55-Inch",False
71,Clothing,Nike,New,120.0,3,Brand new Nike Air Max running shoes,False
72,Clothing,Adidas,New,120.0,5,Brand new Adidas Ultraboost running shoes,False
73,Electronics,LG,New,1200.0,1,Brand new LG OLED55CXPUA Alexa Built-In OLED TV,True
74,Furniture,Article,used,1350.0,1,Brand new Article Ceni leather sofa in charcoal gray,True
75,Clothing,Adidas,used,120.0,3,Brand new Adidas Ultraboost running shoes,False
76,Electronics,Apple,New,1299.99,1,Brand new Apple iPhone 14 Pro with 256GB storage,True
77,Furniture,West Elm,used,1800.0,4,"Brand new West Elm mid-century dining table, seats up to 6.",False
78,Furniture,Ashley Furniture,used,1250.0,4,Brand new Ashley Furniture farmhouse dining table with 6 chairs.,False
79,Clothing,Nike,New,120.0,5,Brand new Nike Air Max running shoes in size 10,False
81,Clothing,Adidas,New,120.0,4,Brand new Adidas Ultraboost running shoes,False
82,Furniture,West Elm,New,1750.0,1,Brand new West Elm mid-century dining table,False
83,Electronics,Apple,New,1200.0,4,Brand new Apple iPhone 14 Pro with 256GB storage,False
84,Furniture,SofaCo,New,1200.0,1,Brand new SofaCo modern sectional sofa in gray fabric.,True
85,Clothing,Adidas,New,80.0,2,"Brand new Adidas running shoes, lightweight and breathable.",True
86,Clothing,Adidas,New,80.0,2,Brand new Adidas performance running shorts,False
262,Electronics,Apple,used,1399.99,4,Brand new Apple iPhone 14 Pro Max with 256GB storage,False
87,Furniture,IKEA,used,350.0,3,"Brand new IKEA KALLAX shelf unit, versatile and stylish.",False
816,Electronics,Apple,New,1249.99,1,Brand new Apple iPhone 14 Pro with 256GB storage,True
88,Electronics,Apple,New,1299.99,5,Brand new Apple iPhone 14 Pro with 256GB storage,False
89,Clothing,Adidas,used,85.0,4,"Brand new Adidas Ultraboost running shoes, size 10.",False
90,Furniture,West Elm,New,1450.0,1,Brand new West Elm mid-century dining chair set of four.,False
91,Furniture,West Elm,used,1750.0,2,Brand new West Elm mid-century modern coffee table.,False
92,Furniture,Article,New,950.0,4,Brand new Article Ceni mid-century modern sofa in slate gray.,False
94,Clothing,Adidas,used,120.0,4,"Brand new Adidas Ultraboost running shoes, size 10.",False
95,Clothing,Adidas,used,85.0,3,"Brand new Adidas Ultraboost running shoes, size 10.",True
96,Electronics,Apple,New,1299.99,4,"Brand new Apple iPhone 14 Pro with 256GB storage, unlocked.",False
97,Clothing,Adidas,used,120.0,4,"Brand new Adidas Ultraboost running shoes, available in various sizes.",True
98,Electronics,Apple,New,1299.99,5,Brand new Apple iPhone 14 Pro with 256GB storage,True
99,Electronics,LG,New,1200.0,5,Brand new LG OLED55CXPUA Alexa Built-In OLED TV.,False
100,Clothing,Adidas,New,120.0,3,Brand new Adidas Ultraboost running shoes,True
102,Furniture,Joybird,New,1450.0,4,Stylish Joybird mid-century modern sofa with removable cushions.,True
103,Clothing,Adidas,used,120.0,1,"Brand new Adidas sports jacket, perfect for active wear.",False
104,Electronics,LG,used,1200.0,3,Brand new LG OLED55CXPUA Alexa Built-In OLED TV,False
105,Furniture,Article,New,1750.0,2,"Brand new Article Sven Grass Green Sofa, perfect for modern living rooms.",False
106,Furniture,Article,used,1250.0,1,"Brand new Article Ceni mid-century modern sofa, perfect for any living space.",True
107,Clothing,Adidas,New,75.0,3,Brand new Adidas Ultraboost running shoes in size 10.,False
108,Furniture,Herman Miller,New,1500.0,1,"Brand new Herman Miller Aeron chair, perfect for home office use.",False
505,Electronics,Apple,New,1299.99,5,Brand new Apple iPhone 14 Pro with 512GB storage,False
109,Furniture,IKEA,New,350.0,1,Brand new IKEA Hemnes dresser with six drawers.,False
110,Electronics,Apple,used,1250.0,3,Brand new Apple MacBook Pro 16-inch with M1 chip,False
111,Furniture,Herman Miller,used,1200.0,4,"Brand new Herman Miller Aeron chair, ideal for ergonomic support.",False
112,Clothing,Adidas,used,75.0,1,Brand new Adidas Ultraboost running shoes,True
113,Clothing,Adidas,New,75.0,1,Brand new Adidas UltraBoost running shoes,False
114,Furniture,SofaCo,New,1200.0,5,Brand new SofaCo luxury recliner with built-in USB ports,False
115,Clothing,Adidas,New,85.0,3,Brand new Adidas Ultraboost running shoes.,False
408,Electronics,Apple,New,1199.99,1,Brand new Apple iPhone 14 Pro with 256GB storage,False
116,Clothing,Nike,New,120.0,3,"Brand new Nike Air Max sneakers, size 10",False
117,Clothing,Adidas,New,90.0,5,Brand new Adidas Ultraboost running shoes,False
118,Clothing,Adidas,used,120.0,1,Brand new Adidas Ultraboost running shoes,False
119,Furniture,Joybird,New,1450.0,5,Brand new Joybird modern mid-century dining chair set of four.,False
120,Furniture,West Elm,New,1450.0,1,Brand new West Elm mid-century dining chair set of 4.,False
121,Clothing,Nike,used,120.0,2,"Brand new Nike Air Max running shoes, size 10.",True
122,Electronics,LG,used,1450.0,3,"Brand new LG OLED55CXPUA Alexa Built-In 55"" 4K Smart OLED TV",False
123,Clothing,Adidas,used,85.0,1,Brand new Adidas Ultraboost running shoes,False
124,Furniture,SofaCo,New,3200.0,3,Luxurious new SofaCo sectional sofa with customizable fabric options.,True
125,Clothing,Adidas,used,120.0,4,"Brand new Adidas Ultraboost running shoes, size 10.",False
126,Furniture,West Elm,New,1800.0,4,Stylish West Elm modern dining table with a rustic finish.,False
127,Electronics,Apple,used,1099.99,4,Brand new Apple iPhone 14 Pro with 128GB storage,False
128,Clothing,Adidas,used,120.0,2,Brand new Adidas Ultraboost running shoes,False
129,Clothing,Nike,used,120.0,1,"Brand new Nike Air Max sneakers, size 10",True
130,Furniture,Article,used,1250.0,2,Brand new Article Ceni mid-century modern sofa in grey fabric.,True
131,Electronics,LG,used,1200.0,3,Brand new LG OLED TV with 65-inch display,False
132,Clothing,Adidas,New,120.0,2,"Brand new Adidas tracksuit, perfect for workouts and casual wear.",False
133,Furniture,Herman Miller,New,1800.0,3,Brand new Herman Miller Aeron chair for ergonomic comfort,True
134,Clothing,Adidas,New,75.0,2,Brand new Adidas classic tracksuit,False
135,Furniture,Article,used,1200.0,3,"Brand new Article Ceni mid-century modern sofa, perfect for any living space.",False
136,Furniture,West Elm,used,1800.0,3,Brand new West Elm mid-century dining table with 6 chairs.,True
137,Furniture,Article,used,1200.0,3,"Brand new Article Sven grass green sofa, perfect for modern living spaces.",False
138,Furniture,Ligne Roset,used,3200.0,5,"Brand new Ligne Roset Togo sofa, perfect for modern living spaces.",True
139,Clothing,Adidas,New,120.0,4,Brand new Adidas Ultraboost running shoes in size 10.,False
140,Furniture,West Elm,used,1450.0,3,Brand new West Elm mid-century dining chair set,False
141,Clothing,Adidas,used,120.0,2,Brand new Adidas Ultraboost running shoes,True
142,Clothing,Adidas,used,75.0,4,Brand new Adidas Ultraboost running shoes,False
143,Furniture,IKEA,used,450.0,1,Brand new IKEA Hemnes dresser with six drawers.,False
144,Furniture,Ikea,used,350.0,3,Brand new Ikea Hemnes dresser with six drawers.,False
145,Clothing,Adidas,New,120.0,3,"Brand new Adidas running shoes, lightweight and breathable.",False
146,Clothing,Adidas,used,120.0,2,"Brand new Adidas Ultraboost running shoes, size 10.",True
147,Furniture,Simplicity,New,3500.0,2,Brand new Simplicity ergonomic office chair with adjustable features.,False
148,Electronics,Samsung,used,1200.0,1,Brand new Samsung Galaxy Z Flip3 with 256GB storage,False
149,Clothing,Adidas,New,80.0,1,"Brand new Adidas Ultraboost running shoes, size 10.",True
150,Clothing,Nike,New,120.0,4,Brand new Nike Air Max 270 sneakers,False
151,Clothing,Adidas,used,120.0,3,"Brand new Adidas Ultraboost running shoes, size 10.",False
152,Clothing,Adidas,used,120.0,4,"Brand new Adidas running shoes, lightweight and comfortable.",False
153,Electronics,Apple,New,1299.99,3,Brand new Apple iPhone 13 Pro with 256GB storage,False
154,Clothing,Adidas,New,120.0,1,Brand new Adidas Ultraboost running shoes,True
155,Furniture,Rove Concepts,New,1450.0,4,Brand new Rove Concepts Scandinavian dining chair set.,False
156,Furniture,Article,used,850.0,4,"Brand new Article Ceni sofa, perfect for modern living rooms.",True
157,Electronics,LG,used,1299.99,2,Brand new LG OLED55CXPUA Alexa Built-In OLED TV,False
158,Clothing,Adidas,New,80.0,3,Brand new Adidas Ultraboost running shoes,False
159,Furniture,SofaCo,used,1450.0,1,Brand new SofaCo luxury sectional sofa with chaise.,False
160,Clothing,Adidas,New,85.0,3,Brand new Adidas Ultraboost running shoes,False
212,Electronics,Apple,New,1299.99,3,Brand new Apple iPhone 13 Pro with 256GB storage,False
161,Furniture,West Elm,New,1250.0,1,Brand new West Elm mid-century lounge chair with velvet upholstery.,False
162,Furniture,IKEA,New,350.0,3,Brand new IKEA KALLAX shelving unit in white.,False
163,Electronics,Apple,used,1299.99,1,Brand new Apple iPhone 14 Pro with 256GB storage,False
164,Electronics,Apple,New,1200.0,5,Brand new Apple MacBook Pro with M1 chip and 512GB SSD,True
1001,Furniture,West Elm,New,1200.0,1,"Brand new West Elm mid-century dining table, seats up to 6.",False
165,Clothing,Adidas,New,120.0,3,Brand new Adidas Ultraboost running shoes,False
166,Electronics,LG,used,1450.0,5,"Brand new LG OLED55CXPUA Alexa Built-In OLED TV, 55-Inch",False
167,Clothing,Adidas,New,75.0,3,Brand new Adidas sports tracksuit.,False
168,Furniture,Article,used,850.0,5,Brand new Article Ceni mid-century modern sofa.,False
169,Electronics,Apple,used,1299.99,4,Brand new Apple iPhone 14 Pro with 256GB storage,False
170,Furniture,West Elm,used,1200.0,5,Brand new West Elm mid-century modern coffee table in walnut finish.,False
171,Furniture,West Elm,New,3200.0,5,Brand new West Elm mid-century modern dresser with six drawers.,False
172,Furniture,West Elm,used,1750.0,2,Brand new West Elm mid-century dining table made from solid wood.,False
173,Furniture,IKEA,New,750.0,3,Brand new IKEA Hemnes dresser with six drawers.,True
174,Furniture,Simplicity,New,950.0,5,Brand new Simplicity modern dining set with six chairs,False
175,Clothing,Adidas,New,75.0,4,Brand new Adidas Ultraboost running shoes.,False
177,Clothing,Adidas,used,75.0,5,"Brand new Adidas Ultraboost running shoes, size 10",False
179,Clothing,Adidas,used,80.0,4,"Brand new Adidas Ultraboost running shoes, size 10",True
180,Furniture,West Elm,New,750.0,4,Brand new West Elm mid-century dining chair set of 4.,False
181,Furniture,West Elm,New,1200.0,4,Brand new West Elm mid-century dining table in walnut finish,False
182,Clothing,Adidas,New,85.0,5,"Brand new Adidas Ultraboost running shoes, size 10.",False
183,Furniture,Ashley Furniture,used,750.0,5,Brand new Ashley Furniture sectional sofa in grey fabric.,False
26,Electronics,Apple,New,1299.99,3,Brand new Apple iPhone 14 Pro with 256GB storage,False
184,Furniture,West Elm,used,3250.0,2,Brand new West Elm mid-century dining set with six chairs.,False
185,Electronics,Apple,New,1299.99,4,Brand new Apple iPhone 14 Pro with 256GB storage,True
186,Furniture,Simplicity,New,3500.0,3,Brand new Simplicity handcrafted oak dining table with six chairs.,False
538,Electronics,Apple,New,1299.99,4,Brand new Apple iPhone 14 Pro with 256GB storage,True
188,Furniture,IKEA,used,450.0,3,Brand new IKEA KALLAX shelf unit in white.,True
189,Furniture,West Elm,used,1450.0,1,Brand new West Elm mid-century modern coffee table.,False
190,Clothing,Adidas,used,120.0,3,Brand new Adidas Ultraboost running shoes,False
191,Furniture,West Elm,used,1350.0,3,Stylish West Elm mid-century dining chair set of 4.,False
192,Clothing,Nike,New,120.0,4,Brand new Nike Air Max sneakers in various sizes,True
193,Clothing,Adidas,New,80.0,1,Brand new Adidas UltraBoost running shoes,False
194,Furniture,West Elm,used,1750.0,5,Brand new West Elm queen-size upholstered bed frame.,False
195,Clothing,Adidas,used,85.0,4,Brand new Adidas Ultraboost running shoes,False
196,Electronics,Apple,used,1299.99,1,Brand new Apple iPhone 14 Pro Max with 256GB storage,True
197,Furniture,Article,New,850.0,4,Brand new Article leather sofa with modern design.,False
198,Clothing,Adidas,used,120.0,4,Brand new Adidas Ultraboost running shoes,False
199,Clothing,Adidas,used,85.0,2,"Brand new Adidas sports jacket, lightweight and breathable.",False
200,Clothing,Adidas,used,120.0,4,Brand new Adidas Ultraboost running shoes,False
201,Furniture,Article,used,875.0,2,Brand new Article Caden sofa with modern design.,False
203,Furniture,West Elm,used,1250.0,5,"Brand new West Elm mid-century dining table, seats six.",True
204,Furniture,Herman Miller,used,3200.0,3,"Brand new Herman Miller Aeron chair, ergonomic design for ultimate comfort.",True
205,Clothing,Adidas,New,120.0,2,Brand new Adidas Ultraboost running shoes,False
206,Furniture,West Elm,New,1850.0,2,Stylish West Elm modern dining table with a walnut finish.,False
207,Furniture,West Elm,used,3500.0,4,"Brand new West Elm mid-century modern dining table, seats six.",False
208,Furniture,West Elm,used,1100.0,5,Brand new West Elm mid-century nightstand,False
209,Clothing,Adidas,used,75.0,3,"Brand new Adidas tracksuit, perfect for workouts and casual wear.",True
210,Clothing,Calvin Klein,New,120.0,2,"Stylish Calvin Klein cotton shirt, perfect for casual or formal occasions.",False
211,Clothing,Adidas,New,120.0,1,Brand new Adidas Ultraboost running shoes,False
213,Clothing,Nike,New,120.0,2,Brand new Nike Air Max 270 sneakers,False
215,Electronics,Apple,New,1299.99,1,Brand new Apple iPhone 14 Pro with 256GB storage,False
666,Electronics,Apple,New,1299.99,2,Brand new Apple iPhone 14 Pro with 256GB storage,False
216,Clothing,Adidas,used,90.0,1,Brand new Adidas Ultraboost running shoes,True
217,Clothing,Adidas,New,90.0,3,Brand new Adidas Ultraboost running shoes,False
218,Electronics,LG,New,1200.0,5,"Brand new LG OLED55CXPUA Alexa Built-In OLED TV, 55-Inch",False
219,Furniture,West Elm,used,1750.0,4,Brand new West Elm mid-century dining table with a walnut finish.,False
220,Clothing,Adidas,used,120.0,2,Brand new Adidas Ultraboost running shoes,False
417,Electronics,Apple,New,1299.99,3,Brand new Apple iPhone 14 Pro with 256GB storage,True
221,Electronics,LG,New,1350.0,1,Brand new LG OLED55CXPUA Alexa Built-In OLED TV with 55-Inch display.,False
222,Furniture,West Elm,used,1200.0,5,Modern West Elm mid-century dining chair set.,True
223,Furniture,Article,New,1450.0,2,Brand new Article Ceni sectional sofa in light grey fabric.,True
224,Clothing,Adidas,used,85.0,3,Brand new Adidas running shorts,False
225,Furniture,West Elm,New,1200.0,3,Brand new West Elm mid-century dining chair set,False
226,Electronics,Apple,used,1299.99,2,Brand new Apple iPhone 14 Pro with 256GB storage,True
227,Furniture,West Elm,used,1500.0,4,"Stylish West Elm mid-century dining table, seats six comfortably.",False
228,Furniture,West Elm,New,1250.0,5,Brand new West Elm mid-century dining chair set of 4.,True
229,Furniture,Article,New,1450.0,1,Brand new Article Ceni mid-century modern sofa.,True
230,Furniture,West Elm,used,1300.0,1,Brand new West Elm mid-century lounge chair with velvet upholstery,False
231,Electronics,Apple,New,1299.0,4,Brand new Apple iPhone 14 Pro with 256GB storage,False
232,Clothing,North Face,New,120.0,5,"Brand new North Face waterproof jacket, perfect for outdoor activities.",False
233,Electronics,Apple,New,1299.99,4,Brand new Apple iPhone 14 Pro with 256GB storage,False
234,Furniture,West Elm,New,750.0,5,Brand new West Elm mid-century bookshelf in walnut finish,False
235,Clothing,Nike,New,120.0,5,"Brand new Nike Air Max running shoes, perfect for athletes.",False
816,Electronics,Apple,New,1299.99,2,Brand new Apple iPhone 14 Pro with 256GB storage,True
236,Furniture,Article,used,1300.0,2,"Brand new Article Ceni sofa in gray fabric, perfect for modern living rooms.",False
237,Clothing,Nike,used,120.0,3,Brand new Nike Air Max running shoes in various sizes.,False
238,Electronics,LG,used,1800.0,1,Brand new LG OLED55CXPUA Alexa Built-In OLED TV,False
239,Electronics,LG,New,1200.0,2,"Brand new LG OLED55CXPUA Alexa Built-In OLED TV, 55-Inch",False
240,Furniture,Article,used,1450.0,2,Brand new Article Avasan mid-century modern sofa,False
241,Clothing,Adidas,New,120.0,3,Brand new Adidas Ultraboost running shoes,False
242,Clothing,Adidas,used,120.0,4,Brand new Adidas Ultraboost running shoes,False
243,Furniture,West Elm,used,750.0,2,Brand new West Elm mid-century side table with storage.,False
244,Clothing,Nike,New,120.0,2,"Brand new Nike Air Max sneakers, perfect for daily wear.",False
245,Clothing,Adidas,New,85.0,3,"Brand new Adidas Ultraboost running shoes, size 10",True
247,Clothing,Adidas,New,120.0,1,Brand new Adidas Ultraboost running shoes,False
248,Clothing,Adidas,used,75.0,4,Brand new Adidas Ultraboost running shoes in size 10.,False
249,Furniture,SofaCo,New,1200.0,2,Brand new SofaCo sectional sofa with modern design.,True
250,Electronics,Nikon,New,1200.0,2,Brand new Nikon Z6 full-frame mirrorless camera with 24-70mm lens.,False
251,Furniture,West Elm,used,1750.0,5,Brand new West Elm mid-century dining table crafted from solid wood.,False
176,Electronics,Apple,New,1299.99,5,Brand new Apple iPhone 14 Pro with 128GB storage,False
252,Clothing,Nike,used,120.0,4,Brand new Nike Air Max sneakers in size 10,False
253,Clothing,Adidas,used,120.0,1,Brand new Adidas Ultraboost running shoes,False
254,Clothing,Adidas,New,85.0,4,Brand new Adidas Ultraboost running shoes.,False
255,Clothing,Adidas,New,120.0,1,Brand new Adidas Ultraboost running shoes,False
256,Electronics,LG,New,1500.0,3,Brand new LG OLED55CXPUA Alexa Built-In OLED TV with 4K resolution,True
257,Furniture,SofaCo,New,3200.0,2,Luxurious SofaCo leather sectional with adjustable headrests.,False
259,Furniture,West Elm,New,950.0,5,Brand new West Elm mid-century lounge chair with velvet upholstery.,False
260,Clothing,Adidas,New,85.0,3,"Brand new Adidas Ultraboost running shoes, size 10.",False
261,Furniture,West Elm,New,1800.0,4,"Brand new West Elm mid-century dining table, seats 6.",False
263,Electronics,Apple,New,1299.99,2,Brand new Apple iPhone 14 Pro with 256GB storage,False
264,Electronics,LG,New,1299.99,5,"Brand new LG OLED55CXPUA Alexa Built-In OLED TV, 55-Inch",False
265,Clothing,Adidas,used,120.0,5,Brand new Adidas UltraBoost running shoes,True
266,Furniture,IKEA,New,450.0,3,Brand new IKEA Malm queen bed frame with storage drawers.,False
267,Electronics,LG,used,1200.0,3,Brand new LG OLED55CXPUA Alexa Built-In OLED TV,False
268,Furniture,West Elm,New,3200.0,1,"Brand new West Elm mid-century dining table, seats 8 comfortably.",False
269,Clothing,Adidas,New,120.0,4,Brand new Adidas Ultraboost running shoes,False
270,Furniture,West Elm,New,1450.0,3,Brand new West Elm mid-century dining chair set of 4.,False
271,Clothing,Adidas,used,120.0,4,Brand new Adidas Ultraboost running shoes,False
272,Furniture,SofaCo,New,1350.0,2,Brand new SofaCo luxury leather sectional with chaise.,False
273,Clothing,Adidas,used,120.0,3,Brand new Adidas Ultraboost running shoes,False
274,Furniture,West Elm,New,1500.0,2,Brand new West Elm mid-century modern coffee table with glass top,False
275,Furniture,SofaCo,used,3200.0,4,Luxurious new SofaCo leather sectional with chaise lounge.,True
276,Clothing,Nike,New,120.0,1,"Brand new Nike Air Max sneakers, size 10.",True
277,Furniture,SofaCo,used,1200.0,3,"Stylish new SofaCo modular couch, perfect for any living room.",False
278,Clothing,Adidas,New,120.0,1,Brand new Adidas ultraboost running shoes,False
279,Clothing,Adidas,used,120.0,2,"Brand new Adidas running shoes, perfect for all terrains.",False
280,Furniture,SofaCo,New,1200.0,2,Brand new SofaCo luxury sectional sofa in gray fabric.,False
281,Furniture,IKEA,New,350.0,2,Brand new IKEA Hemnes dresser with six drawers.,False
282,Clothing,Nike,New,75.0,4,"Brand new Nike Air Max sneakers, perfect for running and casual wear.",False
283,Clothing,Nike,New,120.0,4,Brand new Nike Air Max running shoes,True
284,Furniture,SofaCo,used,3200.0,4,Brand new SofaCo luxury leather sectional with adjustable headrests,False
285,Furniture,IKEA,New,350.0,3,Brand new IKEA Hemnes dresser with six drawers.,False
287,Furniture,West Elm,New,1450.0,1,Brand new West Elm mid-century dining chair set,False
288,Clothing,Adidas,New,85.0,1,Brand new Adidas Ultraboost running shoes,False
289,Clothing,Adidas,used,75.0,3,Brand new Adidas Ultraboost running shoes in black.,False
290,Clothing,Adidas,used,120.0,3,Brand new Adidas Ultraboost running shoes,False
291,Electronics,Apple,New,1299.0,2,Brand new Apple iPhone 13 Pro with 256GB storage,True
292,Clothing,Adidas,New,120.0,3,Brand new Adidas Ultraboost running shoes,True
293,Furniture,SofaCo,New,1450.0,3,Brand new SofaCo modern sectional sofa with storage.,False
294,Furniture,West Elm,used,1250.0,1,Brand new West Elm mid-century dining chair set of 4.,True
295,Clothing,Adidas,used,120.0,4,"Brand new Adidas running shoes, perfect for all types of runners.",False
296,Electronics,Apple,New,1299.99,2,Brand new Apple iPhone 14 Pro with 256GB storage,False
297,Furniture,Article,New,750.0,2,Brand new Article Ceni sectional sofa in gray fabric.,False
298,Electronics,LG,New,1399.99,2,Brand new LG OLED55CXPUA Alexa Built-In OLED TV with 55 inch display.,False
299,Furniture,IKEA,used,350.0,2,Brand new IKEA KALLAX shelf unit in black-brown.,False
178,Electronics,Apple,used,1299.99,5,Brand new Apple iPhone 14 Pro with 256GB storage,False
300,Furniture,West Elm,used,1750.0,1,Brand new West Elm mid-century dining table with a sleek design.,False
301,Furniture,West Elm,used,1450.0,5,Brand new West Elm mid-century dining table with seating for six.,False
302,Clothing,Adidas,New,120.0,1,Brand new Adidas Ultraboost running shoes,False
