product_id,category,brand,condition,price,seller_reputation,description,suspected_fraud
26,Electronics,Apple,used,1299.99,5,Brand new Apple iPhone 13 Pro Max with 256GB storage,False
26,Furniture,Herman Miller,used,1800.0,3,Brand new Herman Miller Aeron chair for ergonomic comfort.,True
26,Furniture,Rove Concepts,New,3500.0,4,Luxury Rove Concepts modern dining table crafted from solid wood.,False
26,Electronics,Apple,used,1299.99,3,Brand new Apple iPhone 14 Pro with 256GB storage,False
26,Clothing,Adidas,New,75.0,5,Brand new Adidas Ultraboost running shoes,False
26,Furniture,West Elm,New,850.0,5,"Stylish West Elm mid-century dining chair, perfect for any modern home.",False
26,Electronics,LG,New,1200.0,1,Brand new LG OLED55CXPUA Alexa Built-In OLED TV with 4K UHD.,False
26,Electronics,Apple,New,1299.99,2,Brand new Apple iPhone 14 Pro with 256GB storage,False
26,Furniture,West Elm,used,1800.0,2,"Brand new West Elm mid-century dining table, seats 6.",False
26,Furniture,West Elm,New,1450.0,5,Brand new West Elm mid-century dining table with oak finish.,True
26,Electronics,Apple,New,1399.99,4,Brand new Apple iPhone 14 Pro with 128GB storage,False
26,Furniture,Simplicity,used,750.0,3,Stylish Simplicity modern coffee table with minimalist design.,False
26,Clothing,Adidas,New,90.0,4,Brand new Adidas Ultraboost running shoes,False
26,Furniture,Simplicity,used,3200.0,5,"Brand new Simplicity modern dining set for eight, crafted from solid wood.",True
26,Clothing,Adidas,New,120.0,4,"Brand new Adidas Ultraboost running shoes, size 10",True
26,Clothing,Adidas,used,120.0,4,Brand new Adidas Ultraboost running shoes,False
26,Furniture,West Elm,New,1750.0,3,Brand new West Elm mid-century modern coffee table.,False
26,Electronics,Dell,used,1200.0,4,Brand new Dell XPS 13 laptop with Intel i7 processor and 16GB RAM,False
26,Electronics,Apple,used,1299.99,5,Brand new Apple iPhone 14 Pro with 256GB storage,False
26,Electronics,Apple,New,1199.99,4,Brand new Apple iPhone 13 Pro with 256GB storage,True
26,Clothing,Nike,used,120.0,5,"Brand new Nike Air Max sneakers, size 10.",False
26,Clothing,Adidas,used,120.0,2,Brand new Adidas Ultraboost running shoes,True
26,Clothing,Adidas,New,120.0,1,"Brand new Adidas Ultraboost running shoes, size 10",False
26,Electronics,LG,New,1450.0,3,"Brand new LG OLED55CXPUA Alexa Built-In OLED TV, 55-Inch",False
26,Clothing,Nike,used,120.0,3,Brand new Nike Air Max running shoes,False
26,Clothing,Adidas,used,120.0,5,Brand new Adidas Ultraboost running shoes,False
26,Electronics,LG,used,1200.0,1,Brand new LG OLED55CXPUA Alexa Built-In OLED TV,True
26,Furniture,Article,used,1350.0,1,Brand new Article Ceni leather sofa in charcoal gray,True
26,Clothing,Adidas,New,120.0,3,Brand new Adidas Ultraboost running shoes,False
26,Electronics,Apple,used,1299.99,1,Brand new Apple iPhone 14 Pro with 256GB storage,True
26,Furniture,West Elm,New,1800.0,4,"Brand new West Elm mid-century dining table, seats up to 6.",False
26,Furniture,Ashley Furniture,New,1250.0,4,Brand new Ashley Furniture farmhouse dining table with 6 chairs.,False
26,Clothing,Nike,New,120.0,5,Brand new Nike Air Max running shoes in size 10,False
26,Clothing,Adidas,used,120.0,4,Brand new Adidas Ultraboost running shoes,False
26,Furniture,West Elm,used,1750.0,1,Brand new West Elm mid-century dining table,False
26,Electronics,Apple,New,1200.0,4,Brand new Apple iPhone 14 Pro with 256GB storage,False
26,Furniture,SofaCo,New,1200.0,1,Brand new SofaCo modern sectional sofa in gray fabric.,True
26,Clothing,Adidas,used,80.0,2,"Brand new Adidas running shoes, lightweight and breathable.",True
26,Clothing,Adidas,New,80.0,2,Brand new Adidas performance running shorts,False
101,Electronics,Apple,New,1399.99,4,Brand new Apple iPhone 14 Pro Max with 256GB storage,False
26,Furniture,IKEA,used,350.0,3,"Brand new IKEA KALLAX shelf unit, versatile and stylish.",False
1,Electronics,Apple,used,1249.99,1,Brand new Apple iPhone 14 Pro with 256GB storage,True
26,Electronics,Apple,New,1299.99,5,Brand new Apple iPhone 14 Pro with 256GB storage,False
26,Clothing,Adidas,New,85.0,4,"Brand new Adidas Ultraboost running shoes, size 10.",False
26,Furniture,West Elm,used,1450.0,1,Brand new West Elm mid-century dining chair set of four.,False
26,Furniture,West Elm,New,1750.0,2,Brand new West Elm mid-century modern coffee table.,False
26,Furniture,Article,New,950.0,4,Brand new Article Ceni mid-century modern sofa in slate gray.,False
26,Clothing,Adidas,used,120.0,4,"Brand new Adidas Ultraboost running shoes, size 10.",False
26,Clothing,Adidas,used,85.0,3,"Brand new Adidas Ultraboost running shoes, size 10.",True
26,Electronics,Apple,New,1299.99,4,"Brand new Apple iPhone 14 Pro with 256GB storage, unlocked.",False
26,Clothing,Adidas,New,120.0,4,"Brand new Adidas Ultraboost running shoes, available in various sizes.",True
26,Electronics,Apple,New,1299.99,5,Brand new Apple iPhone 14 Pro with 256GB storage,True
26,Electronics,LG,used,1200.0,5,Brand new LG OLED55CXPUA Alexa Built-In OLED TV.,False
26,Clothing,Adidas,New,120.0,3,Brand new Adidas Ultraboost running shoes,True
26,Furniture,Joybird,used,1450.0,4,Stylish Joybird mid-century modern sofa with removable cushions.,True
26,Clothing,Adidas,New,120.0,1,"Brand new Adidas sports jacket, perfect for active wear.",False
26,Electronics,LG,used,1200.0,3,Brand new LG OLED55CXPUA Alexa Built-In OLED TV,False
26,Furniture,Article,New,1750.0,2,"Brand new Article Sven Grass Green Sofa, perfect for modern living rooms.",False
26,Furniture,Article,used,1250.0,1,"Brand new Article Ceni mid-century modern sofa, perfect for any living space.",True
26,Clothing,Adidas,New,75.0,3,Brand new Adidas Ultraboost running shoes in size 10.,False
26,Furniture,Herman Miller,used,1500.0,1,"Brand new Herman Miller Aeron chair, perfect for home office use.",False
1,Electronics,Apple,New,1299.99,5,Brand new Apple iPhone 14 Pro with 512GB storage,False
26,Furniture,IKEA,used,350.0,1,Brand new IKEA Hemnes dresser with six drawers.,False
26,Electronics,Apple,New,1250.0,3,Brand new Apple MacBook Pro 16-inch with M1 chip,False
26,Furniture,Herman Miller,New,1200.0,4,"Brand new Herman Miller Aeron chair, ideal for ergonomic support.",False
26,Clothing,Adidas,New,75.0,1,Brand new Adidas Ultraboost running shoes,True
26,Clothing,Adidas,New,75.0,1,Brand new Adidas UltraBoost running shoes,False
26,Furniture,SofaCo,New,1200.0,5,Brand new SofaCo luxury recliner with built-in USB ports,False
26,Clothing,Adidas,New,85.0,3,Brand new Adidas Ultraboost running shoes.,False
101,Electronics,Apple,New,1199.99,1,Brand new Apple iPhone 14 Pro with 256GB storage,False
26,Clothing,Nike,used,120.0,3,"Brand new Nike Air Max sneakers, size 10",False
26,Clothing,Adidas,used,90.0,5,Brand new Adidas Ultraboost running shoes,False
26,Clothing,Adidas,New,120.0,1,Brand new Adidas Ultraboost running shoes,False
26,Furniture,Joybird,New,1450.0,5,Brand new Joybird modern mid-century dining chair set of four.,False
26,Furniture,West Elm,New,1450.0,1,Brand new West Elm mid-century dining chair set of 4.,False
26,Clothing,Nike,New,120.0,2,"Brand new Nike Air Max running shoes, size 10.",True
26,Electronics,LG,used,1450.0,3,"Brand new LG OLED55CXPUA Alexa Built-In 55"" 4K Smart OLED TV",False
26,Clothing,Adidas,New,85.0,1,Brand new Adidas Ultraboost running shoes,False
26,Furniture,SofaCo,New,3200.0,3,Luxurious new SofaCo sectional sofa with customizable fabric options.,True
26,Clothing,Adidas,used,120.0,4,"Brand new Adidas Ultraboost running shoes, size 10.",False
26,Furniture,West Elm,New,1800.0,4,Stylish West Elm modern dining table with a rustic finish.,False
26,Electronics,Apple,New,1099.99,4,Brand new Apple iPhone 14 Pro with 128GB storage,False
26,Clothing,Adidas,New,120.0,2,Brand new Adidas Ultraboost running shoes,False
26,Clothing,Nike,New,120.0,1,"Brand new Nike Air Max sneakers, size 10",True
26,Furniture,Article,New,1250.0,2,Brand new Article Ceni mid-century modern sofa in grey fabric.,True
26,Electronics,LG,New,1200.0,3,Brand new LG OLED TV with 65-inch display,False
26,Clothing,Adidas,used,120.0,2,"Brand new Adidas tracksuit, perfect for workouts and casual wear.",False
26,Furniture,Herman Miller,New,1800.0,3,Brand new Herman Miller Aeron chair for ergonomic comfort,True
26,Clothing,Adidas,New,75.0,2,Brand new Adidas classic tracksuit,False
26,Furniture,Article,New,1200.0,3,"Brand new Article Ceni mid-century modern sofa, perfect for any living space.",False
26,Furniture,West Elm,used,1800.0,3,Brand new West Elm mid-century dining table with 6 chairs.,True
26,Furniture,Article,used,1200.0,3,"Brand new Article Sven grass green sofa, perfect for modern living spaces.",False
26,Furniture,Ligne Roset,New,3200.0,5,"Brand new Ligne Roset Togo sofa, perfect for modern living spaces.",True
26,Clothing,Adidas,New,120.0,4,Brand new Adidas Ultraboost running shoes in size 10.,False
26,Furniture,West Elm,New,1450.0,3,Brand new West Elm mid-century dining chair set,False
26,Clothing,Adidas,New,120.0,2,Brand new Adidas Ultraboost running shoes,True
26,Clothing,Adidas,used,75.0,4,Brand new Adidas Ultraboost running shoes,False
26,Furniture,IKEA,New,450.0,1,Brand new IKEA Hemnes dresser with six drawers.,False
26,Furniture,Ikea,used,350.0,3,Brand new Ikea Hemnes dresser with six drawers.,False
26,Clothing,Adidas,used,120.0,3,"Brand new Adidas running shoes, lightweight and breathable.",False
26,Clothing,Adidas,New,120.0,2,"Brand new Adidas Ultraboost running shoes, size 10.",True
26,Furniture,Simplicity,New,3500.0,2,Brand new Simplicity ergonomic office chair with adjustable features.,False
26,Electronics,Samsung,used,1200.0,1,Brand new Samsung Galaxy Z Flip3 with 256GB storage,False
26,Clothing,Adidas,New,80.0,1,"Brand new Adidas Ultraboost running shoes, size 10.",True
26,Clothing,Nike,New,120.0,4,Brand new Nike Air Max 270 sneakers,False
26,Clothing,Adidas,used,120.0,3,"Brand new Adidas Ultraboost running shoes, size 10.",False
26,Clothing,Adidas,New,120.0,4,"Brand new Adidas running shoes, lightweight and comfortable.",False
26,Electronics,Apple,New,1299.99,3,Brand new Apple iPhone 13 Pro with 256GB storage,False
26,Clothing,Adidas,used,120.0,1,Brand new Adidas Ultraboost running shoes,True
26,Furniture,Rove Concepts,used,1450.0,4,Brand new Rove Concepts Scandinavian dining chair set.,False
26,Furniture,Article,used,850.0,4,"Brand new Article Ceni sofa, perfect for modern living rooms.",True
26,Electronics,LG,New,1299.99,2,Brand new LG OLED55CXPUA Alexa Built-In OLED TV,False
26,Clothing,Adidas,New,80.0,3,Brand new Adidas Ultraboost running shoes,False
26,Furniture,SofaCo,New,1450.0,1,Brand new SofaCo luxury sectional sofa with chaise.,False
26,Clothing,Adidas,used,85.0,3,Brand new Adidas Ultraboost running shoes,False
1,Electronics,Apple,used,1299.99,3,Brand new Apple iPhone 13 Pro with 256GB storage,False
26,Furniture,West Elm,New,1250.0,1,Brand new West Elm mid-century lounge chair with velvet upholstery.,False
26,Furniture,IKEA,New,350.0,3,Brand new IKEA KALLAX shelving unit in white.,False
26,Electronics,Apple,New,1299.99,1,Brand new Apple iPhone 14 Pro with 256GB storage,False
26,Electronics,Apple,used,1200.0,5,Brand new Apple MacBook Pro with M1 chip and 512GB SSD,True
1001,Furniture,West Elm,New,1200.0,1,"Brand new West Elm mid-century dining table, seats up to 6.",False
26,Clothing,Adidas,used,120.0,3,Brand new Adidas Ultraboost running shoes,False
26,Electronics,LG,New,1450.0,5,"Brand new LG OLED55CXPUA Alexa Built-In OLED TV, 55-Inch",False
26,Clothing,Adidas,used,75.0,3,Brand new Adidas sports tracksuit.,False
26,Furniture,Article,New,850.0,5,Brand new Article Ceni mid-century modern sofa.,False
26,Electronics,Apple,used,1299.99,4,Brand new Apple iPhone 14 Pro with 256GB storage,False
26,Furniture,West Elm,used,1200.0,5,Brand new West Elm mid-century modern coffee table in walnut finish.,False
26,Furniture,West Elm,New,3200.0,5,Brand new West Elm mid-century modern dresser with six drawers.,False
26,Furniture,West Elm,used,1750.0,2,Brand new West Elm mid-century dining table made from solid wood.,False
26,Furniture,IKEA,New,750.0,3,Brand new IKEA Hemnes dresser with six drawers.,True
26,Furniture,Simplicity,New,950.0,5,Brand new Simplicity modern dining set with six chairs,False
26,Clothing,Adidas,used,75.0,4,Brand new Adidas Ultraboost running shoes.,False
26,Clothing,Adidas,New,75.0,5,"Brand new Adidas Ultraboost running shoes, size 10",False
26,Clothing,Adidas,New,80.0,4,"Brand new Adidas Ultraboost running shoes, size 10",True
26,Furniture,West Elm,New,750.0,4,Brand new West Elm mid-century dining chair set of 4.,False
26,Furniture,West Elm,New,1200.0,4,Brand new West Elm mid-century dining table in walnut finish,False
26,Clothing,Adidas,used,85.0,5,"Brand new Adidas Ultraboost running shoes, size 10.",False
26,Furniture,Ashley Furniture,used,750.0,5,Brand new Ashley Furniture sectional sofa in grey fabric.,False
101,Electronics,Apple,used,1299.99,3,Brand new Apple iPhone 14 Pro with 256GB storage,False
26,Furniture,West Elm,New,3250.0,2,Brand new West Elm mid-century dining set with six chairs.,False
26,Electronics,Apple,used,1299.99,4,Brand new Apple iPhone 14 Pro with 256GB storage,True
26,Furniture,Simplicity,New,3500.0,3,Brand new Simplicity handcrafted oak dining table with six chairs.,False
101,Electronics,Apple,New,1299.99,4,Brand new Apple iPhone 14 Pro with 256GB storage,True
26,Furniture,IKEA,used,450.0,3,Brand new IKEA KALLAX shelf unit in white.,True
26,Furniture,West Elm,New,1450.0,1,Brand new West Elm mid-century modern coffee table.,False
26,Clothing,Adidas,used,120.0,3,Brand new Adidas Ultraboost running shoes,False
26,Furniture,West Elm,used,1350.0,3,Stylish West Elm mid-century dining chair set of 4.,False
26,Clothing,Nike,New,120.0,4,Brand new Nike Air Max sneakers in various sizes,True
26,Clothing,Adidas,New,80.0,1,Brand new Adidas UltraBoost running shoes,False
26,Furniture,West Elm,used,1750.0,5,Brand new West Elm queen-size upholstered bed frame.,False
26,Clothing,Adidas,used,85.0,4,Brand new Adidas Ultraboost running shoes,False
26,Electronics,Apple,used,1299.99,1,Brand new Apple iPhone 14 Pro Max with 256GB storage,True
26,Furniture,Article,used,850.0,4,Brand new Article leather sofa with modern design.,False
26,Clothing,Adidas,used,120.0,4,Brand new Adidas Ultraboost running shoes,False
26,Clothing,Adidas,New,85.0,2,"Brand new Adidas sports jacket, lightweight and breathable.",False
26,Clothing,Adidas,used,120.0,4,Brand new Adidas Ultraboost running shoes,False
26,Furniture,Article,New,875.0,2,Brand new Article Caden sofa with modern design.,False
26,Furniture,West Elm,used,1250.0,5,"Brand new West Elm mid-century dining table, seats six.",True
26,Furniture,Herman Miller,used,3200.0,3,"Brand new Herman Miller Aeron chair, ergonomic design for ultimate comfort.",True
26,Clothing,Adidas,New,120.0,2,Brand new Adidas Ultraboost running shoes,False
26,Furniture,West Elm,New,1850.0,2,Stylish West Elm modern dining table with a walnut finish.,False
26,Furniture,West Elm,used,3500.0,4,"Brand new West Elm mid-century modern dining table, seats six.",False
26,Furniture,West Elm,New,1100.0,5,Brand new West Elm mid-century nightstand,False
26,Clothing,Adidas,New,75.0,3,"Brand new Adidas tracksuit, perfect for workouts and casual wear.",True
26,Clothing,Calvin Klein,New,120.0,2,"Stylish Calvin Klein cotton shirt, perfect for casual or formal occasions.",False
26,Clothing,Adidas,New,120.0,1,Brand new Adidas Ultraboost running shoes,False
26,Clothing,Nike,used,120.0,2,Brand new Nike Air Max 270 sneakers,False
26,Electronics,Apple,New,1299.99,1,Brand new Apple iPhone 14 Pro with 256GB storage,False
101,Electronics,Apple,used,1299.99,2,Brand new Apple iPhone 14 Pro with 256GB storage,False
26,Clothing,Adidas,used,90.0,1,Brand new Adidas Ultraboost running shoes,True
26,Clothing,Adidas,New,90.0,3,Brand new Adidas Ultraboost running shoes,False
26,Electronics,LG,used,1200.0,5,"Brand new LG OLED55CXPUA Alexa Built-In OLED TV, 55-Inch",False
26,Furniture,West Elm,New,1750.0,4,Brand new West Elm mid-century dining table with a walnut finish.,False
26,Clothing,Adidas,New,120.0,2,Brand new Adidas Ultraboost running shoes,False
101,Electronics,Apple,used,1299.99,3,Brand new Apple iPhone 14 Pro with 256GB storage,True
26,Electronics,LG,New,1350.0,1,Brand new LG OLED55CXPUA Alexa Built-In OLED TV with 55-Inch display.,False
26,Furniture,West Elm,used,1200.0,5,Modern West Elm mid-century dining chair set.,True
26,Furniture,Article,New,1450.0,2,Brand new Article Ceni sectional sofa in light grey fabric.,True
26,Clothing,Adidas,New,85.0,3,Brand new Adidas running shorts,False
26,Furniture,West Elm,used,1200.0,3,Brand new West Elm mid-century dining chair set,False
26,Electronics,Apple,New,1299.99,2,Brand new Apple iPhone 14 Pro with 256GB storage,True
26,Furniture,West Elm,used,1500.0,4,"Stylish West Elm mid-century dining table, seats six comfortably.",False
26,Furniture,West Elm,New,1250.0,5,Brand new West Elm mid-century dining chair set of 4.,True
26,Furniture,Article,used,1450.0,1,Brand new Article Ceni mid-century modern sofa.,True
26,Furniture,West Elm,New,1300.0,1,Brand new West Elm mid-century lounge chair with velvet upholstery,False
26,Electronics,Apple,used,1299.0,4,Brand new Apple iPhone 14 Pro with 256GB storage,False
26,Clothing,North Face,New,120.0,5,"Brand new North Face waterproof jacket, perfect for outdoor activities.",False
26,Electronics,Apple,used,1299.99,4,Brand new Apple iPhone 14 Pro with 256GB storage,False
26,Furniture,West Elm,used,750.0,5,Brand new West Elm mid-century bookshelf in walnut finish,False
26,Clothing,Nike,New,120.0,5,"Brand new Nike Air Max running shoes, perfect for athletes.",False
101,Electronics,Apple,used,1299.99,2,Brand new Apple iPhone 14 Pro with 256GB storage,True
26,Furniture,Article,New,1300.0,2,"Brand new Article Ceni sofa in gray fabric, perfect for modern living rooms.",False
26,Clothing,Nike,New,120.0,3,Brand new Nike Air Max running shoes in various sizes.,False
26,Electronics,LG,used,1800.0,1,Brand new LG OLED55CXPUA Alexa Built-In OLED TV,False
26,Electronics,LG,New,1200.0,2,"Brand new LG OLED55CXPUA Alexa Built-In OLED TV, 55-Inch",False
26,Furniture,Article,used,1450.0,2,Brand new Article Avasan mid-century modern sofa,False
26,Clothing,Adidas,used,120.0,3,Brand new Adidas Ultraboost running shoes,False
26,Clothing,Adidas,used,120.0,4,Brand new Adidas Ultraboost running shoes,False
26,Furniture,West Elm,used,750.0,2,Brand new West Elm mid-century side table with storage.,False
26,Clothing,Nike,New,120.0,2,"Brand new Nike Air Max sneakers, perfect for daily wear.",False
26,Clothing,Adidas,used,85.0,3,"Brand new Adidas Ultraboost running shoes, size 10",True
26,Clothing,Adidas,New,120.0,1,Brand new Adidas Ultraboost running shoes,False
26,Clothing,Adidas,New,75.0,4,Brand new Adidas Ultraboost running shoes in size 10.,False
26,Furniture,SofaCo,New,1200.0,2,Brand new SofaCo sectional sofa with modern design.,True
26,Electronics,Nikon,used,1200.0,2,Brand new Nikon Z6 full-frame mirrorless camera with 24-70mm lens.,False
26,Furniture,West Elm,used,1750.0,5,Brand new West Elm mid-century dining table crafted from solid wood.,False
101,Electronics,Apple,New,1299.99,5,Brand new Apple iPhone 14 Pro with 128GB storage,False
26,Clothing,Nike,New,120.0,4,Brand new Nike Air Max sneakers in size 10,False
26,Clothing,Adidas,New,120.0,1,Brand new Adidas Ultraboost running shoes,False
26,Clothing,Adidas,New,85.0,4,Brand new Adidas Ultraboost running shoes.,False
26,Clothing,Adidas,New,120.0,1,Brand new Adidas Ultraboost running shoes,False
26,Electronics,LG,New,1500.0,3,Brand new LG OLED55CXPUA Alexa Built-In OLED TV with 4K resolution,True
26,Furniture,SofaCo,New,3200.0,2,Luxurious SofaCo leather sectional with adjustable headrests.,False
26,Furniture,West Elm,New,950.0,5,Brand new West Elm mid-century lounge chair with velvet upholstery.,False
26,Clothing,Adidas,New,85.0,3,"Brand new Adidas Ultraboost running shoes, size 10.",False
26,Furniture,West Elm,used,1800.0,4,"Brand new West Elm mid-century dining table, seats 6.",False
26,Electronics,Apple,New,1299.99,2,Brand new Apple iPhone 14 Pro with 256GB storage,False
26,Electronics,LG,New,1299.99,5,"Brand new LG OLED55CXPUA Alexa Built-In OLED TV, 55-Inch",False
26,Clothing,Adidas,New,120.0,5,Brand new Adidas UltraBoost running shoes,True
26,Furniture,IKEA,used,450.0,3,Brand new IKEA Malm queen bed frame with storage drawers.,False
26,Electronics,LG,New,1200.0,3,Brand new LG OLED55CXPUA Alexa Built-In OLED TV,False
26,Furniture,West Elm,New,3200.0,1,"Brand new West Elm mid-century dining table, seats 8 comfortably.",False
26,Clothing,Adidas,New,120.0,4,Brand new Adidas Ultraboost running shoes,False
26,Furniture,West Elm,used,1450.0,3,Brand new West Elm mid-century dining chair set of 4.,False
26,Clothing,Adidas,New,120.0,4,Brand new Adidas Ultraboost running shoes,False
26,Furniture,SofaCo,New,1350.0,2,Brand new SofaCo luxury leather sectional with chaise.,False
26,Clothing,Adidas,New,120.0,3,Brand new Adidas Ultraboost running shoes,False
26,Furniture,West Elm,used,1500.0,2,Brand new West Elm mid-century modern coffee table with glass top,False
26,Furniture,SofaCo,used,3200.0,4,Luxurious new SofaCo leather sectional with chaise lounge.,True
26,Clothing,Nike,used,120.0,1,"Brand new Nike Air Max sneakers, size 10.",True
26,Furniture,SofaCo,New,1200.0,3,"Stylish new SofaCo modular couch, perfect for any living room.",False
26,Clothing,Adidas,New,120.0,1,Brand new Adidas ultraboost running shoes,False
26,Clothing,Adidas,New,120.0,2,"Brand new Adidas running shoes, perfect for all terrains.",False
26,Furniture,SofaCo,used,1200.0,2,Brand new SofaCo luxury sectional sofa in gray fabric.,False
26,Furniture,IKEA,New,350.0,2,Brand new IKEA Hemnes dresser with six drawers.,False
26,Clothing,Nike,New,75.0,4,"Brand new Nike Air Max sneakers, perfect for running and casual wear.",False
26,Clothing,Nike,New,120.0,4,Brand new Nike Air Max running shoes,True
26,Furniture,SofaCo,used,3200.0,4,Brand new SofaCo luxury leather sectional with adjustable headrests,False
26,Furniture,IKEA,New,350.0,3,Brand new IKEA Hemnes dresser with six drawers.,False
26,Furniture,West Elm,New,1450.0,1,Brand new West Elm mid-century dining chair set,False
26,Clothing,Adidas,used,85.0,1,Brand new Adidas Ultraboost running shoes,False
26,Clothing,Adidas,New,75.0,3,Brand new Adidas Ultraboost running shoes in black.,False
26,Clothing,Adidas,New,120.0,3,Brand new Adidas Ultraboost running shoes,False
26,Electronics,Apple,used,1299.0,2,Brand new Apple iPhone 13 Pro with 256GB storage,True
26,Clothing,Adidas,New,120.0,3,Brand new Adidas Ultraboost running shoes,True
26,Furniture,SofaCo,New,1450.0,3,Brand new SofaCo modern sectional sofa with storage.,False
26,Furniture,West Elm,used,1250.0,1,Brand new West Elm mid-century dining chair set of 4.,True
26,Clothing,Adidas,used,120.0,4,"Brand new Adidas running shoes, perfect for all types of runners.",False
26,Electronics,Apple,New,1299.99,2,Brand new Apple iPhone 14 Pro with 256GB storage,False
26,Furniture,Article,New,750.0,2,Brand new Article Ceni sectional sofa in gray fabric.,False
26,Electronics,LG,used,1399.99,2,Brand new LG OLED55CXPUA Alexa Built-In OLED TV with 55 inch display.,False
26,Furniture,IKEA,New,350.0,2,Brand new IKEA KALLAX shelf unit in black-brown.,False
101,Electronics,Apple,New,1299.99,5,Brand new Apple iPhone 14 Pro with 256GB storage,False
26,Furniture,West Elm,New,1750.0,1,Brand new West Elm mid-century dining table with a sleek design.,False
26,Furniture,West Elm,New,1450.0,5,Brand new West Elm mid-century dining table with seating for six.,False
26,Clothing,Adidas,New,120.0,1,Brand new Adidas Ultraboost running shoes,False
